runId,playerCount,lineup,personas,classes,omitted,result,defeated,lostAtRank,lostByClass,lostByPersona,turns,exactKills,jesters,yields
b652,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,5,Q,quartermaster,hoarder,17,2,1,1
b653,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,4,Q,quartermaster,hoarder,13,3,1,4
b654,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,4,Q,sentinel,hoarder,15,1,1,1
b655,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,5,Q,quartermaster,hoarder,14,1,1,1
b656,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,6,Q,surgeon,hoarder,17,3,0,1
b657,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,9,K,quartermaster,hoarder,28,5,2,1
b658,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,8,K,surgeon,hoarder,24,2,2,0
b659,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,won,12,,,,34,4,1,0
b660,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,won,12,,,,40,5,2,1
b661,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,9,K,sentinel,hoarder,31,3,1,0
b662,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,won,12,,,,38,4,3,0
b663,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,9,K,quartermaster,hoarder,35,4,2,2
b664,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,10,K,quartermaster,hoarder,32,5,2,0
b665,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,6,Q,quartermaster,hoarder,16,0,0,0
b666,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,2,J,surgeon,hoarder,7,0,0,0
b667,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,8,K,sentinel,hoarder,25,4,1,1
b668,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,10,K,surgeon,hoarder,36,2,2,0
b669,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,7,Q,surgeon,hoarder,22,3,1,0
b670,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,8,K,quartermaster,hoarder,27,2,1,0
b671,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,4,Q,sentinel,hoarder,13,2,0,2
b672,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,5,Q,quartermaster,hoarder,17,2,1,2
b673,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,7,Q,quartermaster,hoarder,20,4,1,0
b674,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,8,K,quartermaster,hoarder,25,2,1,1
b675,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,4,Q,quartermaster,hoarder,8,2,0,0
b676,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,5,Q,sentinel,hoarder,14,1,0,1
b677,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,4,Q,surgeon,hoarder,12,1,1,2
b678,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,won,12,,,,43,6,3,0
b679,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,8,K,quartermaster,hoarder,31,1,1,3
b680,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,won,12,,,,46,4,2,0
b681,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,11,K,quartermaster,hoarder,39,6,1,2
b682,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,7,Q,quartermaster,hoarder,22,2,1,0
b683,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,4,Q,quartermaster,hoarder,11,2,0,1
b684,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,8,K,quartermaster,hoarder,24,5,0,0
b685,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,10,K,quartermaster,hoarder,32,4,2,0
b686,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,6,Q,quartermaster,hoarder,21,3,1,2
b687,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,10,K,quartermaster,hoarder,38,2,3,1
b688,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,5,Q,sentinel,hoarder,15,3,1,0
b689,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,7,Q,surgeon,hoarder,18,5,1,0
b690,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,5,Q,quartermaster,hoarder,15,2,1,0
b691,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,9,K,quartermaster,hoarder,31,3,1,2
b692,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,10,K,quartermaster,hoarder,35,4,1,0
b693,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,3,J,sentinel,hoarder,12,2,0,4
b694,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,6,Q,surgeon,hoarder,20,1,1,0
b695,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,8,K,surgeon,hoarder,27,3,1,1
b696,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,8,K,quartermaster,hoarder,27,4,2,0
b697,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,5,Q,sentinel,hoarder,11,4,0,1
b698,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,5,Q,sentinel,hoarder,15,0,1,2
b699,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,11,K,sentinel,hoarder,41,4,2,0
b700,3,hoarder,hoarder+hoarder+hoarder,quartermaster+surgeon+sentinel,,lost,3,J,quartermaster,hoarder,7,2,0,0
b701,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,sentinel,sniper,9,4,1,0
b702,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,9,K,sentinel,sniper,23,7,1,0
b703,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,8,K,executioner,sniper,24,5,1,1
b704,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,7,Q,quartermaster,sniper,18,5,1,1
b705,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,7,Q,executioner,sniper,17,5,0,0
b706,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,8,K,quartermaster,sniper,22,4,1,0
b707,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,7,Q,sentinel,sniper,22,6,2,2
b708,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,10,K,sentinel,sniper,31,8,1,1
b709,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,5,Q,sentinel,sniper,14,5,1,1
b710,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,executioner,sniper,12,3,1,0
b711,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,5,Q,sentinel,sniper,14,4,0,2
b712,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,sentinel,sniper,7,4,0,0
b713,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,1,J,quartermaster,sniper,3,1,0,0
b714,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,9,K,executioner,sniper,25,6,1,0
b715,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,8,K,executioner,sniper,24,6,1,1
b716,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,won,12,,,,34,8,1,0
b717,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,executioner,sniper,10,4,1,1
b718,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,10,K,quartermaster,sniper,28,8,1,1
b719,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,8,K,sentinel,sniper,26,7,2,2
b720,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,11,K,quartermaster,sniper,31,8,2,1
b721,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,6,Q,sentinel,sniper,16,4,1,0
b722,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,6,Q,quartermaster,sniper,15,4,1,1
b723,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,sentinel,sniper,10,4,1,0
b724,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,executioner,sniper,11,4,0,1
b725,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,sentinel,sniper,10,4,1,0
b726,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,8,K,sentinel,sniper,23,4,1,0
b727,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,6,Q,executioner,sniper,13,6,0,0
b728,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,won,12,,,,33,8,2,0
b729,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,won,12,,,,35,6,2,0
b730,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,quartermaster,sniper,10,4,1,0
b731,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,5,Q,executioner,sniper,15,2,0,1
b732,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,won,12,,,,34,7,2,0
b733,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,won,12,,,,31,8,2,0
b734,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,8,K,executioner,sniper,25,7,2,2
b735,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,7,Q,executioner,sniper,17,7,1,0
b736,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,5,Q,executioner,sniper,14,3,1,2
b737,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,sentinel,sniper,13,3,0,1
b738,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,8,K,quartermaster,sniper,21,4,1,0
b739,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,7,Q,executioner,sniper,18,5,1,0
b740,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,6,Q,quartermaster,sniper,15,4,1,1
b741,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,quartermaster,sniper,9,4,1,0
b742,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,9,K,quartermaster,sniper,26,7,1,1
b743,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,5,Q,executioner,sniper,15,5,1,2
b744,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,won,12,,,,29,8,1,0
b745,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,sentinel,sniper,10,4,0,0
b746,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,5,Q,executioner,sniper,15,5,1,2
b747,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,4,Q,sentinel,sniper,7,4,0,0
b748,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,won,12,,,,32,6,2,0
b749,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,10,K,quartermaster,sniper,25,8,1,0
b750,3,sniper,sniper+sniper+sniper,executioner+quartermaster+sentinel,,lost,5,Q,sentinel,sniper,14,3,1,1
b751,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,11,K,sentinel,steady,34,4,2,0
b752,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,3,J,quartermaster,steady,9,1,0,0
b753,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,5,Q,quartermaster,steady,15,3,1,1
b754,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,10,K,sentinel,steady,32,5,1,0
b755,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,4,Q,sentinel,steady,8,2,0,0
b756,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,9,K,executioner,steady,23,5,1,0
b757,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,4,Q,quartermaster,steady,12,1,1,0
b758,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,11,K,sentinel,steady,36,4,1,0
b759,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,8,K,sentinel,steady,23,3,1,1
b760,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,2,J,sentinel,steady,5,2,1,0
b761,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,7,Q,executioner,steady,18,2,1,1
b762,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,9,K,sentinel,steady,25,5,1,1
b763,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,11,K,executioner,steady,38,6,2,0
b764,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,7,Q,quartermaster,steady,19,6,1,1
b765,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,4,Q,executioner,steady,9,1,0,0
b766,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,7,Q,sentinel,steady,20,5,0,0
b767,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,8,K,executioner,steady,19,4,0,0
b768,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,5,Q,executioner,steady,14,1,1,0
b769,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,4,Q,sentinel,steady,11,4,1,1
b770,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,4,Q,executioner,steady,9,1,0,0
b771,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,6,Q,executioner,steady,16,3,1,1
b772,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,11,K,executioner,steady,32,5,2,0
b773,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,10,K,quartermaster,steady,30,6,2,0
b774,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,10,K,executioner,steady,28,7,1,1
b775,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,8,K,executioner,steady,25,2,2,1
b776,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,7,Q,sentinel,steady,19,5,1,1
b777,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,9,K,sentinel,steady,29,3,1,2
b778,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,9,K,sentinel,steady,26,8,2,0
b779,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,7,Q,quartermaster,steady,22,4,1,1
b780,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,5,Q,executioner,steady,10,5,0,0
b781,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,5,Q,quartermaster,steady,16,1,1,0
b782,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,11,K,quartermaster,steady,39,6,1,4
b783,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,11,K,executioner,steady,34,3,1,0
b784,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,5,Q,sentinel,steady,15,0,0,1
b785,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,5,Q,executioner,steady,16,1,0,2
b786,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,won,12,,,,35,7,2,1
b787,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,4,Q,executioner,steady,11,2,1,0
b788,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,8,K,sentinel,steady,22,4,1,1
b789,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,10,K,executioner,steady,30,5,2,0
b790,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,2,J,executioner,steady,6,1,1,0
b791,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,5,Q,executioner,steady,15,2,1,0
b792,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,10,K,quartermaster,steady,31,4,1,1
b793,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,10,K,executioner,steady,27,6,0,0
b794,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,5,Q,quartermaster,steady,14,3,0,1
b795,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,won,12,,,,35,5,1,0
b796,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,8,K,sentinel,steady,22,6,1,0
b797,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,8,K,quartermaster,steady,22,4,1,0
b798,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,4,Q,executioner,steady,14,2,1,2
b799,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,5,Q,sentinel,steady,12,3,0,0
b800,3,steady,steady+steady+steady,sentinel+executioner+quartermaster,,lost,8,K,sentinel,steady,24,5,1,0
b801,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,4,Q,executioner,slayer,13,3,1,1
b802,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,11,K,sentinel,bulwark,33,4,1,0
b803,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,7,Q,executioner,slayer,20,3,1,0
b804,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,quartermaster,hoarder,17,3,1,2
b805,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,executioner,slayer,12,2,0,0
b806,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,8,K,executioner,slayer,26,3,1,1
b807,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,9,K,executioner,slayer,29,4,1,1
b808,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,4,Q,executioner,slayer,8,3,1,0
b809,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,9,K,executioner,slayer,27,5,2,0
b810,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,7,Q,quartermaster,hoarder,21,1,1,0
b811,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,8,K,quartermaster,hoarder,32,1,2,1
b812,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,4,Q,executioner,slayer,10,2,1,1
b813,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,8,K,quartermaster,hoarder,25,1,1,1
b814,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,9,K,sentinel,bulwark,28,3,1,0
b815,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,9,K,executioner,slayer,28,5,1,2
b816,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,10,K,executioner,slayer,28,6,1,0
b817,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,6,Q,sentinel,bulwark,20,3,1,3
b818,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,6,Q,quartermaster,hoarder,16,3,1,0
b819,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,9,K,executioner,slayer,26,5,2,0
b820,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,executioner,slayer,14,3,1,1
b821,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,10,K,sentinel,bulwark,35,2,2,1
b822,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,9,K,sentinel,bulwark,31,1,1,0
b823,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,4,Q,executioner,slayer,13,0,1,0
b824,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,7,Q,quartermaster,hoarder,25,2,1,2
b825,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,sentinel,bulwark,13,3,1,0
b826,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,sentinel,bulwark,15,3,1,3
b827,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,9,K,sentinel,bulwark,29,3,1,1
b828,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,7,Q,quartermaster,hoarder,22,4,1,1
b829,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,4,Q,quartermaster,hoarder,7,2,0,0
b830,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,sentinel,bulwark,13,3,0,0
b831,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,6,Q,executioner,slayer,17,5,1,1
b832,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,8,K,executioner,slayer,28,5,2,1
b833,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,10,K,quartermaster,hoarder,29,4,1,2
b834,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,executioner,slayer,12,2,0,1
b835,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,executioner,slayer,12,2,0,0
b836,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,4,Q,executioner,slayer,10,3,1,0
b837,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,4,Q,executioner,slayer,11,3,0,0
b838,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,8,K,sentinel,bulwark,22,5,1,0
b839,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,10,K,quartermaster,hoarder,31,5,2,2
b840,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,won,12,,,,33,7,1,0
b841,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,sentinel,bulwark,13,2,1,0
b842,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,8,K,quartermaster,hoarder,22,6,1,0
b843,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,11,K,executioner,slayer,34,5,2,1
b844,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,4,Q,quartermaster,hoarder,10,2,0,0
b845,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,executioner,slayer,12,2,0,0
b846,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,5,Q,sentinel,bulwark,16,4,1,1
b847,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,won,12,,,,36,6,2,1
b848,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,6,Q,sentinel,bulwark,14,5,0,0
b849,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,8,K,quartermaster,hoarder,20,6,1,1
b850,3,mixed,slayer+bulwark+hoarder,executioner+sentinel+quartermaster,,lost,8,K,quartermaster,hoarder,22,3,1,0
b851,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,5,Q,executioner,slayer,14,1,0,1
b852,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,executioner,slayer,9,3,0,0
b853,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,3,J,sentinel,slayer,8,1,1,1
b854,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,5,Q,sentinel,slayer,14,2,1,2
b855,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,7,Q,quartermaster,slayer,20,3,2,0
b856,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,executioner,slayer,9,1,0,0
b857,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,8,K,executioner,slayer,23,4,2,0
b858,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,5,Q,quartermaster,slayer,12,2,0,0
b859,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,6,Q,quartermaster,slayer,16,2,1,1
b860,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,9,K,executioner,slayer,26,4,2,0
b861,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,7,Q,quartermaster,slayer,20,4,1,0
b862,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,sentinel,slayer,12,2,1,0
b863,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,8,K,surgeon,slayer,24,2,1,1
b864,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,sentinel,slayer,10,1,1,0
b865,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,3,J,sentinel,slayer,5,1,0,0
b866,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,6,Q,sentinel,slayer,21,1,2,2
b867,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,5,Q,sentinel,slayer,11,3,1,0
b868,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,6,Q,executioner,slayer,15,4,0,1
b869,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,8,K,sentinel,slayer,21,4,2,0
b870,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,4,Q,executioner,slayer,9,2,0,1
b871,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,5,Q,surgeon,slayer,14,2,1,1
b872,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,7,Q,quartermaster,slayer,18,5,2,0
b873,4,slayer,slayer+slayer+slayer+slayer,executioner+sentinel+quartermaster+surgeon,,lost,7,Q,executioner,slayer,19,3,1,0
