runId,playerCount,lineup,personas,classes,omitted,result,defeated,lostAtRank,lostByClass,lostByPersona,turns,exactKills,jesters,yields
b1122,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,3,J,,slayer,7,2,1,0
b1123,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,bulwark,13,2,1,0
b1124,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,sniper,12,1,0,1
b1125,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,hoarder,11,1,1,1
b1126,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,slayer,13,0,0,0
b1127,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,8,K,,bulwark,26,2,2,1
b1128,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,bulwark,10,3,0,0
b1129,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,3,J,,sniper,9,1,1,0
b1130,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,bulwark,13,2,1,0
b1131,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,5,Q,,slayer,18,2,1,2
b1132,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,7,Q,,slayer,21,4,2,0
b1133,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,hoarder,13,1,1,0
b1134,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,5,Q,,hoarder,15,1,1,1
b1135,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,5,Q,,slayer,18,3,2,3
b1136,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,6,Q,,bulwark,17,2,1,0
b1137,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,slayer,14,3,2,0
b1138,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,6,Q,,sniper,17,2,1,0
b1139,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,5,Q,,bulwark,15,4,1,0
b1140,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,5,Q,,slayer,12,3,1,0
b1141,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,5,Q,,slayer,18,3,1,1
b1142,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,hoarder,11,1,0,1
b1143,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,5,Q,,bulwark,14,2,1,0
b1144,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,slayer,13,1,0,2
b1145,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,2,J,,sniper,6,1,0,0
b1146,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,bulwark,10,3,0,1
b1147,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,4,Q,,sniper,12,1,1,0
b1148,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,1,J,,slayer,2,0,0,0
b1149,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,10,K,,bulwark,31,4,3,1
b1150,4,mixed,slayer+bulwark+hoarder+sniper,,,lost,1,J,,slayer,6,0,0,0
